Order ID,Order Date,Ship Date,Ship Mode,Order Priority
ID-2012-LS1723097-41198,10/16/2016,10/19/2016,First Class,Medium
IT-2014-SM2032048-41804,6/14/2018,6/21/2018,Standard Class,Medium
ES-2013-KM1622545-41627,12/19/2017,12/23/2017,Second Class,High
IN-2014-BK1126027-41909,9/27/2018,9/28/2018,First Class,High
CA-2013-RA988523-41314,2/9/2017,2/16/2017,Standard Class,Low
UP-2012-TH11550137-41101,7/11/2016,7/15/2016,Standard Class,Medium
IZ-2014-AB1006061-41695,2/25/2018,3/1/2018,Standard Class,Medium
ZA-2013-PS9045146-41542,9/25/2017,10/1/2017,Standard Class,Medium
CA-2014-RP19855140-41887,9/5/2018,9/10/2018,Standard Class,High
CA-2014-RA19885140-41838,7/18/2018,7/23/2018,Standard Class,Medium
MX-2015-BN1147039-42006,1/2/2019,1/8/2019,Standard Class,Medium
MX-2013-TW2102582-41587,11/9/2017,11/14/2017,Standard Class,High
NI-2015-BS175595-42074,3/11/2019,3/17/2019,Standard Class,Medium
US-2015-RA19885140-42274,9/27/2019,9/27/2019,Same Day,Medium
MX-2015-HR1477036-42250,9/3/2019,9/8/2019,Standard Class,Medium
US-2013-JH1598582-41384,4/20/2017,4/20/2017,Same Day,Critical
CA-2012-CM12715140-41191,10/9/2016,10/14/2016,Standard Class,Medium
UP-2013-ER3855137-41475,7/20/2017,7/26/2017,Standard Class,Medium
IN-2012-GM146807-41234,11/21/2016,11/21/2016,Same Day,Critical
CA-2015-CR12730140-42291,10/14/2019,10/16/2019,First Class,High
CA-2012-CR12730140-41140,8/19/2016,8/24/2016,Second Class,Medium
IN-2014-EP1391527-41900,9/18/2018,9/25/2018,Standard Class,Low
EG-2014-CS186038-41690,2/20/2018,2/24/2018,Standard Class,Medium
CA-2012-JD16150140-41228,11/15/2016,11/17/2016,First Class,Critical
CA-2013-RA19885140-41495,8/9/2017,8/14/2017,Standard Class,Medium
MX-2014-KL1664582-41935,10/23/2018,10/27/2018,Second Class,High
ID-2013-DB1321059-41424,5/30/2017,6/3/2017,Standard Class,High
EG-2013-EM414038-41284,1/10/2017,1/13/2017,First Class,Medium
ES-2013-CJ11875139-41469,7/14/2017,7/19/2017,Standard Class,Medium
ID-2013-MC1760559-41382,4/18/2017,4/23/2017,Standard Class,Medium
KZ-2013-GT463568-41538,9/21/2017,9/24/2017,First Class,High
CA-2014-CR12730140-41803,6/13/2018,6/18/2018,Standard Class,Medium
CA-2014-CR12730140-41874,8/23/2018,8/29/2018,Standard Class,Medium
CA-2013-CY12745140-41419,5/25/2017,5/28/2017,Second Class,High
ES-2014-MH1744045-41656,1/17/2018,1/24/2018,Standard Class,Medium
CA-2013-MB17305140-41555,10/8/2017,10/12/2017,Standard Class,Medium
IN-2012-JK16090113-41230,11/17/2016,11/23/2016,Standard Class,Medium
IR-2013-TS1143060-41409,5/15/2017,5/21/2017,Standard Class,Medium
CA-2013-CY12745140-41453,6/28/2017,7/2/2017,Standard Class,Medium
MX-2014-MS1798018-41832,7/12/2018,7/17/2018,Standard Class,Medium
CA-2013-SG20470140-41454,6/29/2017,7/2/2017,First Class,Critical
IN-2012-DR1288027-41142,8/21/2016,8/28/2016,Standard Class,Medium
UZ-2015-JH5985142-42185,6/30/2019,7/3/2019,Second Class,Critical
CA-2015-CY12745140-42262,9/15/2019,9/20/2019,Standard Class,Medium
ID-2014-CS12505144-41676,2/6/2018,2/7/2018,First Class,Medium
IN-2015-DB13360144-42284,10/7/2019,10/9/2019,First Class,High
IN-2013-Dl13600121-41621,12/13/2017,12/15/2017,First Class,Critical
ES-2015-ZC2191045-42257,9/10/2019,9/13/2019,First Class,Medium
IN-2014-HG1496558-41825,7/5/2018,7/11/2018,Standard Class,Medium
MX-2015-LO1717093-42178,6/23/2019,6/29/2019,Standard Class,Medium
IN-2014-SP2062058-41782,5/23/2018,5/26/2018,First Class,Critical
CA-2015-CY12745140-42309,11/1/2019,11/6/2019,Standard Class,Medium
US-2014-CY12745140-41886,9/4/2018,9/7/2018,First Class,High
CA-2015-RH19495140-42337,11/29/2019,12/2/2019,First Class,High
US-2012-CY12745140-41254,12/11/2016,12/11/2016,Same Day,High
IN-2015-JL1583592-42308,10/31/2019,11/6/2019,Standard Class,Medium
CA-2013-KB16315140-41304,1/30/2017,2/4/2017,Second Class,Medium
IN-2015-BD1177027-42260,9/13/2019,9/17/2019,Second Class,High
ES-2013-JK15625139-41609,12/1/2017,12/5/2017,Standard Class,High
IT-2012-SC2077091-41081,6/21/2016,6/23/2016,Second Class,High
ID-2015-BT1153059-42278,10/1/2019,10/5/2019,Standard Class,Medium
IN-2014-EM1414011-41986,12/13/2018,12/16/2018,First Class,High
CA-2012-RA19915140-41181,9/29/2016,10/3/2016,Standard Class,High
ES-2014-JW1607548-41991,12/18/2018,12/20/2018,First Class,Medium
IT-2015-SS2014064-42238,8/22/2019,8/26/2019,Second Class,High
IN-2012-SP2092058-41219,11/6/2016,11/8/2016,First Class,High
MX-2013-AR1082536-41592,11/14/2017,11/18/2017,Standard Class,High
ID-2015-TP2113059-42367,12/29/2019,12/31/2019,Second Class,Medium
MX-2014-CC1210018-41949,11/6/2018,11/8/2018,Second Class,High
TU-2013-BP1230134-41615,12/7/2017,12/11/2017,Standard Class,High
ES-2015-JC1538564-42137,5/13/2019,5/16/2019,First Class,High
CA-2014-MA17995140-41951,11/8/2018,11/13/2018,Standard Class,Medium
ES-2015-RD1972064-42040,2/5/2019,2/10/2019,Standard Class,Medium
IN-2012-SA2083027-41129,8/8/2016,8/12/2016,Standard Class,Medium
MX-2014-MP1747031-41730,4/1/2018,4/6/2018,Standard Class,Medium
US-2015-SR204255-42206,7/21/2019,7/23/2019,Second Class,High
MX-2015-MG1789082-42182,6/27/2019,7/2/2019,Standard Class,Medium
US-2013-KM16225140-41618,12/10/2017,12/16/2017,Standard Class,Medium
ML-2015-AR54079-42148,5/24/2019,5/26/2019,Second Class,Medium
CA-2015-CY12745140-42264,9/17/2019,9/21/2019,Standard Class,High
IN-2013-IL1510011-41563,10/16/2017,10/22/2017,Standard Class,Medium
US-2013-AD101805-41388,4/24/2017,4/30/2017,Standard Class,Medium
IT-2015-TS2161045-42349,12/11/2019,12/16/2019,Standard Class,Medium
CA-2013-RD19930140-41480,7/25/2017,7/30/2017,Standard Class,Medium
CA-2014-CY12745140-41867,8/16/2018,8/21/2018,Second Class,Medium
MX-2014-BN1147082-41703,3/5/2018,3/7/2018,First Class,Critical
ES-2012-NL1831045-41122,8/1/2016,8/5/2016,Standard Class,Medium
CA-2015-RD19930140-42105,4/11/2019,4/11/2019,Same Day,High
MX-2015-PS1897028-42109,4/15/2019,4/17/2019,First Class,Critical
CA-2015-RD19930140-42327,11/19/2019,11/24/2019,Standard Class,Medium
IN-2014-JL15130130-41895,9/13/2018,9/18/2018,Standard Class,High
MO-2013-JH591086-41620,12/12/2017,12/15/2017,Second Class,Medium
ES-2015-SV2081564-42251,9/4/2019,9/6/2019,Second Class,High
TU-2014-AH195134-41891,9/9/2018,9/16/2018,Standard Class,Medium
CA-2014-RC19825140-42000,12/27/2018,12/28/2018,First Class,High
ES-2015-TT21460120-42241,8/25/2019,8/28/2019,Second Class,Medium
ES-2015-BP11095120-42231,8/15/2019,8/16/2019,First Class,High
ES-2014-DS1318045-41815,6/25/2018,6/29/2018,Standard Class,Medium
ES-2014-HK14890139-41989,12/16/2018,12/23/2018,Standard Class,Low
US-2015-CK12760140-42287,10/10/2019,10/15/2019,Standard Class,High
CA-2012-RC19960140-41145,8/24/2016,8/26/2016,Second Class,High
TU-2015-SW10275134-42311,11/3/2019,11/5/2019,First Class,Medium
MA-2012-EG390077-41192,10/10/2016,10/14/2016,Standard Class,High
US-2015-JF15190140-42097,4/3/2019,4/8/2019,Standard Class,Medium
CA-2015-RC19960140-42259,9/12/2019,9/13/2019,First Class,Medium
IN-2015-VS218207-42209,7/24/2019,7/30/2019,Standard Class,Medium
AG-2015-AM3603-42179,6/24/2019,6/24/2019,Same Day,Critical
ES-2013-CS1246045-41621,12/13/2017,12/19/2017,Standard Class,Medium
ES-2013-GZ1447045-41635,12/27/2017,1/3/2018,Standard Class,Medium
ES-2013-NP1867045-41639,12/31/2017,1/2/2018,First Class,High
MX-2014-TH2111582-41818,6/28/2018,6/28/2018,Same Day,High
ES-2015-RF19345120-42043,2/8/2019,2/11/2019,First Class,High
ES-2013-TH2110045-41524,9/7/2017,9/14/2017,Standard Class,Medium
MX-2014-AG1067518-41969,11/26/2018,12/1/2018,Standard Class,Medium
MX-2015-JO1528082-42159,6/4/2019,6/9/2019,Standard Class,High
IN-2012-JM15265144-41031,5/2/2016,5/8/2016,Standard Class,Medium
TU-2013-NP8325134-41531,9/14/2017,9/19/2017,Second Class,High
SA-2012-RH9555110-41124,8/3/2016,8/8/2016,Standard Class,Medium
CA-2013-CK12760140-41481,7/26/2017,7/31/2017,Standard Class,Medium
MX-2014-JJ1576082-41969,11/26/2018,11/30/2018,Standard Class,Medium
ID-2014-AB1006092-41935,10/23/2018,10/26/2018,Second Class,High
CA-2015-SH19975140-42340,12/2/2019,12/7/2019,Standard Class,High
SO-2013-KH6330116-41594,11/16/2017,11/23/2017,Standard Class,Medium
CA-2013-SH19975140-41542,9/25/2017,9/30/2017,Standard Class,Medium
ES-2014-LR17035120-41930,10/18/2018,10/22/2018,Standard Class,Medium
CA-2015-SH19975140-42266,9/19/2019,9/24/2019,Standard Class,Medium
CA-2014-CK12760140-41957,11/14/2018,11/19/2018,Standard Class,Medium
US-2015-SH19975140-42270,9/23/2019,9/28/2019,Standard Class,High
ID-2015-RA19915102-42227,8/11/2019,8/16/2019,Second Class,Medium
ES-2014-AB1001545-41930,10/18/2018,10/20/2018,Second Class,Critical
CA-2012-CK12760140-40947,2/8/2016,2/13/2016,Standard Class,Medium
CA-2015-SH19975140-42305,10/28/2019,11/4/2019,Standard Class,Medium
US-2012-RC19960140-41248,12/5/2016,12/10/2016,Second Class,Medium
SG-2014-TZ11445111-41710,3/12/2018,3/17/2018,Second Class,Medium
GG-2015-TH1111547-42116,4/22/2019,4/25/2019,First Class,Critical
ES-2014-GW14605120-41965,11/22/2018,11/29/2018,Standard Class,Low
MX-2015-EH1394531-42312,11/4/2019,11/9/2019,Second Class,Medium
MX-2013-KF1628593-41431,6/6/2017,6/7/2017,First Class,High
ID-2013-CP123407-41471,7/16/2017,7/20/2017,Standard Class,Medium
CA-2014-SH19975140-41905,9/23/2018,9/30/2018,Standard Class,Medium
CA-2015-SK19990140-42361,12/23/2019,12/25/2019,First Class,Critical
IN-2015-KB1640559-42339,12/1/2019,12/6/2019,Standard Class,Medium
ES-2014-SS208758-41683,2/13/2018,2/19/2018,Standard Class,Medium
IT-2013-JL1550591-41492,8/6/2017,8/8/2017,Second Class,Medium
US-2014-CK12760140-41671,2/1/2018,2/3/2018,First Class,Medium
IN-2012-AG103007-41114,7/24/2016,7/28/2016,Standard Class,Medium
IN-2014-RR1931527-41767,5/8/2018,5/11/2018,First Class,High
MX-2014-PM1894093-41959,11/16/2018,11/20/2018,Standard Class,High
ES-2013-LD1685545-41639,12/31/2017,1/4/2018,Standard Class,High
MX-2013-GP1474018-41576,10/29/2017,10/31/2017,First Class,Medium
CA-2012-SM20005140-41235,11/22/2016,11/27/2016,Standard Class,Medium
ID-2014-BP11290130-41961,11/18/2018,11/24/2018,Standard Class,Medium
ID-2014-MZ1751559-41874,8/23/2018,8/30/2018,Standard Class,Medium
IZ-2015-VD1167061-42309,11/1/2019,11/6/2019,Standard Class,Medium
MX-2013-JB1604516-41417,5/23/2017,5/28/2017,Standard Class,Medium
ID-2015-LR170357-42315,11/7/2019,11/13/2019,Standard Class,Low
CA-2014-SH19975140-41954,11/11/2018,11/15/2018,Standard Class,Medium
MX-2012-SC2077093-41018,4/19/2016,4/21/2016,Second Class,Medium
IN-2012-NG184307-41256,12/13/2016,12/17/2016,Standard Class,Medium
CA-2014-CK12760140-41689,2/19/2018,2/23/2018,Second Class,High
CA-2012-MP17470140-40997,3/29/2016,3/31/2016,First Class,Critical
ES-2012-CM1211545-40949,2/10/2016,2/14/2016,Standard Class,High
US-2012-SC20020140-41000,4/1/2016,4/5/2016,Second Class,Medium
IN-2013-MH1745558-41590,11/12/2017,11/17/2017,Second Class,Medium
IT-2013-MB1808534-41319,2/14/2017,2/16/2017,Second Class,Medium
TU-2014-EB3840134-41689,2/19/2018,2/21/2018,First Class,Critical
EG-2012-AJ78038-41195,10/13/2016,10/19/2016,Standard Class,Medium
AG-2013-KF62853-41594,11/16/2017,11/22/2017,Standard Class,Medium
CA-2015-RF934523-42363,12/25/2019,12/31/2019,Standard Class,Medium
US-2015-CK12760140-42092,3/29/2019,4/3/2019,Standard Class,Medium
ES-2013-JE1574544-41516,8/30/2017,9/4/2017,Second Class,High
ES-2015-SW2024514-42357,12/19/2019,12/23/2019,Second Class,High
MX-2013-BD1177082-41482,7/27/2017,8/1/2017,Second Class,Medium
CA-2012-CK12760140-41251,12/8/2016,12/15/2016,Standard Class,Medium
MX-2013-KD1661582-41400,5/6/2017,5/10/2017,Standard Class,Medium
IN-2014-HG150257-41874,8/23/2018,8/27/2018,Standard Class,Medium
CA-2013-SZ20035140-41629,12/21/2017,12/26/2017,Second Class,Medium
IN-2015-MG1769527-42369,12/31/2019,1/4/2020,Standard Class,Medium
MX-2015-SC2044082-42318,11/10/2019,11/13/2019,First Class,Medium
IR-2012-HW493560-41174,9/22/2016,9/24/2016,First Class,High
IN-2012-HL1504011-41000,4/1/2016,4/7/2016,Standard Class,Medium
US-2014-BW1120018-41979,12/6/2018,12/12/2018,Standard Class,Medium
IN-2012-BF1102059-41258,12/15/2016,12/18/2016,Second Class,Critical
ES-2012-NC1853545-41179,9/27/2016,10/1/2016,Standard Class,High
ES-2015-KH1636045-42029,1/25/2019,2/1/2019,Standard Class,Medium
EZ-2015-JB604532-42341,12/3/2019,12/6/2019,First Class,Medium
IT-2015-JH1582091-42248,9/1/2019,9/7/2019,Standard Class,Medium
ES-2014-JC1534048-41906,9/24/2018,9/28/2018,Standard Class,Medium
CA-2015-SH19975140-42070,3/7/2019,3/11/2019,Second Class,High
TU-2015-BN1515134-42342,12/4/2019,12/10/2019,Standard Class,Medium
US-2015-SZ20035140-42189,7/4/2019,7/7/2019,Second Class,Medium
MX-2014-AT1043582-41739,4/10/2018,4/14/2018,Standard Class,High
IN-2013-SP2054527-41506,8/20/2017,8/22/2017,Second Class,Medium
IT-2015-FG1426045-42045,2/10/2019,2/16/2019,Standard Class,Medium
IN-2015-GZ1447058-42221,8/5/2019,8/12/2019,Standard Class,Medium
IN-2015-ON1871527-42181,6/26/2019,6/28/2019,Second Class,High
ID-2014-GB1457597-41788,5/29/2018,6/2/2018,Second Class,Medium
IN-2013-CM122357-41360,3/27/2017,4/1/2017,Standard Class,High
CA-2013-SZ20035140-41437,6/12/2017,6/16/2017,Standard Class,Medium
SF-2015-HP4815117-42137,5/13/2019,5/18/2019,Standard Class,Medium
ES-2013-MZ17515120-41583,11/5/2017,11/9/2017,Standard Class,Medium
ES-2012-NM1844545-41244,12/1/2016,12/6/2016,Standard Class,Medium
IN-2015-KC1654059-42327,11/19/2019,11/26/2019,Standard Class,Low
ES-2015-GP14740139-42361,12/23/2019,12/28/2019,Standard Class,Medium
US-2012-SC20050140-40985,3/17/2016,3/23/2016,Standard Class,Medium
IN-2014-SP2054558-42003,12/30/2018,1/4/2019,Standard Class,Medium
CA-2015-SC20050140-42251,9/4/2019,9/9/2019,Standard Class,Medium
CA-2014-SC20050140-41968,11/25/2018,12/1/2018,Standard Class,Medium
BU-2014-JK537019-41893,9/11/2018,9/16/2018,Standard Class,Medium
ES-2015-JO1555045-42133,5/9/2019,5/13/2019,Standard Class,Medium
CA-2013-CK12760140-41523,9/6/2017,9/10/2017,Standard Class,Medium
SF-2012-SN10710117-40922,1/14/2016,1/21/2016,Standard Class,Low
CA-2013-SC20050140-41425,5/31/2017,6/7/2017,Standard Class,Low
NI-2012-RD972095-40956,2/17/2016,2/22/2016,Standard Class,Medium
IR-2012-JL517560-41263,12/20/2016,12/25/2016,Second Class,Medium
CA-2013-CA12775140-41619,12/11/2017,12/14/2017,First Class,Critical
IT-2012-BS1136591-41196,10/14/2016,10/16/2016,Second Class,Critical
ES-2013-BF1100591-41501,8/15/2017,8/19/2017,Standard Class,Medium
IT-2013-CA1205545-41583,11/5/2017,11/11/2017,Standard Class,Medium
US-2015-TT2146018-42276,9/29/2019,10/4/2019,Standard Class,Medium
IN-2015-IL1510058-42223,8/7/2019,8/12/2019,Standard Class,Medium
US-2013-CA12775140-41481,7/26/2017,7/28/2017,First Class,Medium
US-2015-SH1997555-42052,2/17/2019,2/23/2019,Standard Class,Medium
NI-2014-NP832595-41861,8/10/2018,8/14/2018,Standard Class,High
IN-2015-EP1391527-42067,3/4/2019,3/6/2019,Second Class,High
CA-2013-SF20065140-41499,8/13/2017,8/13/2017,Same Day,Medium
US-2013-DK1337598-41524,9/7/2017,9/11/2017,Standard Class,High
CA-2013-SF20065140-41613,12/5/2017,12/6/2017,First Class,Medium
CA-2015-CA12775140-42249,9/2/2019,9/2/2019,Same Day,High
LE-2012-HM486071-40915,1/7/2016,1/11/2016,Standard Class,High
US-2015-SC20050140-42106,4/12/2019,4/19/2019,Standard Class,Low
CA-2014-SG1008023-41726,3/28/2018,4/2/2018,Standard Class,High
CA-2015-KN16390140-42159,6/4/2019,6/10/2019,Standard Class,Medium
SG-2012-HM4860111-41123,8/2/2016,8/4/2016,First Class,Critical
CA-2014-JD15895140-41944,11/1/2018,11/5/2018,Standard Class,Medium
MX-2015-RD19585143-42284,10/7/2019,10/11/2019,Standard Class,Medium
CA-2015-SG20080140-42361,12/23/2019,12/28/2019,Standard Class,Medium
YM-2014-HF4995145-41888,9/6/2018,9/8/2018,First Class,Critical
IZ-2015-DB306061-42146,5/22/2019,5/27/2019,Standard Class,Medium
CA-2013-SG20080140-41624,12/16/2017,12/19/2017,First Class,Medium
ES-2012-RR1931548-41129,8/8/2016,8/12/2016,Standard Class,High
IN-2014-AC106157-42001,12/28/2018,12/31/2018,Second Class,High
IN-2015-LP1709559-42096,4/2/2019,4/5/2019,Second Class,Critical
ID-2014-EN13780102-41923,10/11/2018,10/16/2018,Standard Class,High
IT-2013-PF1922545-41489,8/3/2017,8/9/2017,Standard Class,Medium
IT-2015-CG1252045-42319,11/11/2019,11/17/2019,Standard Class,Low
ID-2014-SC2068059-41683,2/13/2018,2/20/2018,Standard Class,Medium
TU-2015-JO5145134-42364,12/26/2019,1/2/2020,Standard Class,Medium
CA-2014-LA16780140-41787,5/28/2018,5/30/2018,Second Class,High
US-2014-KB1640555-41964,11/21/2018,11/25/2018,Standard Class,Medium
ID-2013-EL1373592-41296,1/22/2017,1/22/2017,Same Day,High
SF-2014-JM5865117-41963,11/20/2018,11/26/2018,Standard Class,Medium
CA-2014-SC20095140-41846,7/26/2018,8/1/2018,Standard Class,Medium
CA-2014-SC20095140-41776,5/17/2018,5/20/2018,Second Class,Medium
US-2012-SC20095140-40952,2/13/2016,2/19/2016,Standard Class,Medium
ID-2015-CC12430102-42322,11/14/2019,11/18/2019,Standard Class,Medium
ES-2015-RP19855139-42063,2/28/2019,3/2/2019,Second Class,High
IN-2014-EB1417027-41967,11/24/2018,11/28/2018,Standard Class,Medium
RS-2014-MC7575108-41803,6/13/2018,6/17/2018,Standard Class,High
SA-2014-SM10950110-41888,9/6/2018,9/11/2018,Standard Class,Medium
IN-2013-BP1123058-41329,2/24/2017,2/24/2017,Same Day,Critical
MX-2014-TN2104031-41649,1/10/2018,1/14/2018,Standard Class,Medium
CA-2014-SF20065140-41990,12/17/2018,12/20/2018,First Class,High
TU-2015-JL5235134-42368,12/30/2019,1/1/2020,First Class,High
ES-2015-PW1924045-42368,12/30/2019,1/3/2020,Standard Class,Medium
ID-2015-SC2069597-42280,10/3/2019,10/7/2019,Standard Class,High
ES-2012-DC1285045-41123,8/2/2016,8/6/2016,Standard Class,High
MX-2014-GZ1454582-41874,8/23/2018,8/28/2018,Standard Class,Medium
CA-2015-SF20065140-42310,11/2/2019,11/5/2019,Second Class,High
SO-2014-GT4635116-41776,5/17/2018,5/20/2018,Second Class,High
CA-2012-CA12775140-41165,9/13/2016,9/17/2016,Second Class,High
ID-2013-KN164507-41453,6/28/2017,7/4/2017,Standard Class,Medium
IR-2012-AS22560-41046,5/17/2016,5/21/2016,Standard Class,Medium
ES-2014-JS1603045-41698,2/28/2018,2/28/2018,Same Day,High
ID-2014-VM21685102-41984,12/11/2018,12/18/2018,Standard Class,Medium
ES-2015-AS10090139-42062,2/27/2019,3/3/2019,Standard Class,High
RW-2015-LT7110109-42279,10/2/2019,10/8/2019,Standard Class,Medium
ES-2012-AM1036064-40960,2/21/2016,2/28/2016,Standard Class,Low
CA-2015-NK18490140-42272,9/25/2019,9/29/2019,Second Class,Medium
CA-2014-SE20110140-41802,6/12/2018,6/16/2018,Standard Class,Medium
CA-2012-SF20065140-41161,9/9/2016,9/12/2016,First Class,High
CA-2013-SG20080140-41578,10/31/2017,10/31/2017,Same Day,Critical
ES-2015-DW1319548-42236,8/20/2019,8/22/2019,First Class,Medium
ES-2012-HH1501048-41096,7/6/2016,7/11/2016,Standard Class,Medium
MX-2013-CK1232539-41615,12/7/2017,12/11/2017,Standard Class,Medium
CA-2015-SE20110140-42360,12/22/2019,12/28/2019,Standard Class,Medium
NI-2015-TZ1158095-42321,11/13/2019,11/16/2019,Second Class,Critical
IT-2015-AG1033048-42059,2/24/2019,3/1/2019,Second Class,Medium
CA-2015-CA12775140-42137,5/13/2019,5/15/2019,Second Class,High
IN-2012-BD1150066-40912,1/4/2016,1/8/2016,Standard Class,Medium
ID-2015-BP1129059-42214,7/29/2019,8/2/2019,Second Class,Medium
MZ-2014-BM157587-41767,5/8/2018,5/13/2018,Standard Class,Medium
IN-2012-LW1721527-40933,1/25/2016,1/27/2016,First Class,High
IN-2014-JK15205130-41644,1/5/2018,1/8/2018,First Class,Medium
CG-2014-BM157533-41795,6/5/2018,6/9/2018,Standard Class,Medium
US-2014-CA12775140-41985,12/12/2018,12/18/2018,Standard Class,Medium
ES-2012-MF1825045-41060,5/31/2016,6/4/2016,Standard Class,High
CA-2015-SE20110140-42322,11/14/2019,11/18/2019,Second Class,High
CA-2014-JF15295140-41943,10/31/2018,11/5/2018,Standard Class,Medium
US-2014-TB2119018-41727,3/29/2018,3/31/2018,First Class,Medium
CA-2012-CA12775140-41087,6/27/2016,7/1/2016,Standard Class,High
TU-2014-JR5670134-41905,9/23/2018,9/28/2018,Standard Class,High
US-2012-SE20110140-41009,4/10/2016,4/15/2016,Standard Class,Medium
IN-2014-GZ1454558-41733,4/4/2018,4/10/2018,Standard Class,Medium
ES-2015-KB1660096-42048,2/13/2019,2/18/2019,Standard Class,Medium
CA-2013-CD12790140-41538,9/21/2017,9/23/2017,First Class,High
IT-2015-LD17005139-42059,2/24/2019,2/27/2019,Second Class,High
SA-2012-MH8115110-41178,9/26/2016,9/30/2016,Standard Class,Medium
CA-2015-SJ20125140-42274,9/27/2019,10/1/2019,Standard Class,High
US-2012-SE20110140-41237,11/24/2016,11/29/2016,Standard Class,Medium
NI-2013-SG1089095-41527,9/10/2017,9/17/2017,Standard Class,Medium
US-2015-ND18370140-42299,10/22/2019,10/29/2019,Standard Class,Medium
IZ-2013-LC687061-41455,6/30/2017,7/6/2017,Standard Class,Medium
IN-2014-NW184007-41879,8/28/2018,9/2/2018,Second Class,Medium
ID-2013-RS1942059-41322,2/17/2017,2/21/2017,Standard Class,Medium
